track_id,track_name,track_number,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name,album_release_date,album_total_tracks,album_type,track_duration_min,track_popularity_IQR,artist_popularity_IQR,artist_followers_IQR,album_total_tracks_IQR,track_duration_min_IQR,track_number_std,track_popularity_std,artist_popularity_std,artist_followers_std,album_total_tracks_std,track_duration_min_std,track_number_norm,track_popularity_norm,artist_popularity_norm,artist_followers_norm,album_total_tracks_norm,track_duration_min_norm
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,5,74,False,Twenty One Pilots,83,25759662,soundtrack,3cQO7jp5S9qLBoIVtbkSM1,Blurryface,2015-05-15,14,album,3.14,74,83,25759662.0,14.0,3.14,-0.12764228583967765,0.9088420240102483,0.675494796129968,0.045357909627490325,0.017714052014919275,-0.3334927758136357,0.039603960396039604,0.7474747474747475,0.8300000000000001,0.1769910948675372,0.07222222222222223,0.22842261904761904
5AWoVMvCdczEJhAYje7ysB,Enter The Healy,20,3,False,Gwendolyn Sanford,4,480,soundtrack,63cxilqIeqcjd393SAiEGO,Orange Is The New Black (Original Television Soundtrack),2015-05-08,32,compilation,2.52,3,24,480.0,32.0,2.52,2.3506973003053755,-2.0725113208834647,-3.3459185042801343,-0.6319878784209987,1.532044931404335,-0.919555026664997,0.18811881188118812,0.030303030303030304,0.04,3.2980139854481726e-06,0.17222222222222222,0.18229166666666666
5Z0GKdBhTmCsrIkM41DtRW,Floki Appears to Kill Athelstan,18,50,False,Trevor Morris,52,90530,"medieval, soundtrack",75Xg8NYCUQd131qcp1Q8Cd,The Vikings III (Music from the TV Series),2015-05-08,36,album,3.18,50,52,90530.0,33.5,3.18,2.020252022152702,-0.09893938834818992,-0.9025281445372874,-0.6296199853639224,1.8685629046019827,-0.29568230801677364,0.1683168316831683,0.5050505050505051,0.52,0.0006220191793804647,0.19444444444444445,0.23139880952380953
5S9lfZu1YF8xKkgSsqL2Bd,Elastic Heart,8,68,False,Sia,82,30541347,soundtrack,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-04,20,album,4.28,68,82,30541347.0,20.0,4.28,0.368025631389333,0.6568966709206387,0.624590830301992,0.17109381981767569,0.5224910118113911,0.7441055563969318,0.06930693069306931,0.686868686868687,0.8200000000000001,0.20984539487588666,0.10555555555555557,0.31324404761904767
0udoMICxzaUbNUT8EVRq8B,Elastic Heart - Piano Version,14,63,False,Sia,82,30550549,soundtrack,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-04,20,album,4.16,63,82,30550549.0,20.0,4.16,1.3593614658473543,0.4469422100126308,0.624590830301992,0.17133578930030996,0.5224910118113911,0.6306741530063457,0.12871287128712872,0.6363636363636365,0.8200000000000001,0.20990862055233267,0.10555555555555557,0.3043154761904762
1n85CpGvPB9Q2OU7drAstz,English Summer,9,33,False,Other Lives,45,120370,soundtrack,3QvayMP1UBxoEpYc7uX8Ss,Rituals,2015-05-04,14,album,4.66,33,45,120370.0,14.0,4.66,0.5332482704656699,-0.812784555435417,-1.2588559053331192,-0.6288353331837652,0.017714052014919275,1.1033050004671208,0.07920792079207921,0.33333333333333337,0.45,0.0008270457154758261,0.07222222222222223,0.34151785714285715
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,3,84,False,Chris Stapleton,81,9020741,"country, outlaw country",7lxHnls3yQNl8B9bILmHj7,Traveller,2015-05-04,14,album,4.88,84,81,9020741.0,14.0,4.88,-0.45808756399235145,1.3287509458262643,0.5736868644740161,-0.3947972799210909,0.017714052014919275,1.3112625733498615,0.0198019801980198,0.8484848484848485,0.81,0.06198027078563695,0.07222222222222223,0.35788690476190477
5RIVoVdkDLEygELLCniZFr,Watch Me (Whip / Nae Nae),1,65,False,SilentÃ³,48,221937,soundtrack,5nYi5TJ16E7Qt73zxOu6sP,Watch Me (Whip / Nae Nae),2015-05-04,1,single,3.08,65,48,221937.0,1.0,3.08,-0.7885328421450252,0.5309239943758339,-1.1061440078491913,-0.6261645969913379,-1.0759693608774363,-0.3902084775089288,0.0,0.6565656565656566,0.48,0.0015248986039341898,0.0,0.22395833333333331
30o4hMJ6OC9uv954GT6OZU,Believe,2,0,False,Mumford & Sons,73,6613930,"folk, indie folk, folk rock",6FRfKmRIKU2ofAnjJa6Lgp,Wilder Mind,2015-05-04,12,album,3.68,0,73,6613930.0,12.0,3.68,-0.6233102030686883,-2.1984839974282697,0.1664551378502082,-0.4580851317433566,-0.15054493458390467,0.1769485394440015,0.009900990099009901,0.0,0.73,0.04544340341411507,0.06111111111111111,0.2686011904761905
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,1,70,False,Sia,82,30556621,soundtrack,6FdNvoO5sF4EKwCX9je1MH,1000 Forms Of Fear (Deluxe Version),2015-05-04,20,album,3.6,70,82,30556621.0,20.0,3.6,-0.7885328421450252,0.740878455283842,0.624590830301992,0.17149545444903366,0.5224910118113911,0.1013276038502774,0.0,0.7070707070707072,0.8200000000000001,0.2099503404292486,0.10555555555555557,0.26264880952380953
2eQicp6HN8q0NlnVEkeyL6,Fortuna imperatrix mundi: Fortuna (Chorus),1,24,False,Carl Orff,50,76720,classical,3Olo8Ksbw7gv0eEFviSG9T,Orff: Trionfi,2015-05-01,40,album,2.58,24,50,76720.0,33.5,2.58,-0.7885328421450252,-1.1907025850698314,-1.0043360761932394,-0.6299831236550743,2.205080877799631,-0.862839324969704,0.0,0.24242424242424243,0.5,0.000527132568674133,0.21666666666666667,0.18675595238095238
0514vhH4KBZmNHHVZWfmXD,Hunter's Dream,3,47,False,SIE Sound Team,50,50328,"japanese vgm, soundtrack",5nRwiGsiEtrFN847UULpzL,Bloodborne Original Soundtrack,2015-04-22,25,album,3.58,47,50,50328.0,25.0,3.58,-0.45808756399235145,-0.2249120648929947,-1.0043360761932394,-0.630677109591358,0.943138478308451,0.08242236995184637,0.0198019801980198,0.4747474747474748,0.5,0.0003457967663742409,0.13333333333333333,0.2611607142857143
7k9GuJYLp2AzqokyEdwEw2,Hunger,1,54,False,Ross Copperman,41,49248,soundtrack,4zLvvZhL4dcEBW2wKRf9H1,Hunger,2015-04-21,1,single,3.42,54,41,49248.0,1.0,3.42,-0.7885328421450252,0.06902418037821645,-1.462471768645023,-0.6307055085308544,-1.0759693608774363,-0.06881950123560181,0.0,0.5454545454545455,0.41000000000000003,0.0003383762349069825,0.0,0.24925595238095236
5zT5cMnMKoyruPj13TQXGx,I Found,1,74,False,Amber Run,58,562813,soundtrack,05WTBdwkHAqk5Mg68ugD7L,5AM (Expanded Edition),2015-04-20,17,album,4.55,74,58,562813.0,17.0,4.55,-0.7885328421450252,0.9088420240102483,-0.5971043495694315,-0.6172011554175015,0.2701025319131552,0.99932621402575,0.0,0.7474747474747475,0.58,0.0038670107191500886,0.08888888888888889,0.3333333333333333
6dbaa2btsYmsZzzvC37MRA,Synchronicity,9,34,False,Rising Appalachia,48,261123,southern gothic,6GceR7waO0fdFRVMlT6VY0,Wider Circles,2015-04-20,15,album,4.14,34,48,261123.0,15.0,4.14,0.5332482704656699,-0.7707936632538154,-1.1061440078491913,-0.6251341888032802,0.10184354531433125,0.6117689191079142,0.07920792079207921,0.3434343434343435,0.48,0.001794140220671215,0.07777777777777779,0.30282738095238093
21TcDbGosp7w9YhTjOszgA,Imagination,14,73,False,Shawn Mendes,81,45710657,soundtrack,5Jov5724Nz13A302HM2eKG,Handwritten (Deluxe),2015-04-14,16,album,3.62,73,81,45710657.0,16.0,3.62,1.3593614658473543,0.8668511318286467,0.5736868644740161,0.5699755947164992,0.18597303861374323,0.12023283774870842,0.12871287128712872,0.7373737373737375,0.81,0.3140716376458842,0.08333333333333334,0.26413690476190477
5jsw9uXEGuKyJzs0boZ1bT,Stitches,2,84,False,Shawn Mendes,81,45700057,soundtrack,6sUOosXuYt0oUeczJRbedZ,Handwritten,2015-04-14,13,album,3.44,84,81,45700057.0,13.0,3.44,-0.6233102030686883,1.3287509458262643,0.5736868644740161,0.5696968643844058,-0.0664154412844927,-0.049914267337170776,0.009900990099009901,0.8484848484848485,0.81,0.31399880650370554,0.06666666666666668,0.2507440476190476
48BKGwa4KAjTxVWnhA5Ce5,E0$-3:ç½ª,10,34,False,Sawano Hiroyuki,65,728021,"anime, soundtrack",67H16vW2PEzBo2ZrTkWVHz,ä¸ƒã¤ã®å¤§ç½ª ã‚ªãƒªã‚¸ãƒŠãƒ«ãƒ»ã‚µã‚¦ãƒ³ãƒ‰ãƒˆãƒ©ãƒƒã‚¯ 2,2015-04-08,25,album,2.15,34,65,728021.0,25.0,2.15,0.6984709095420067,-0.7707936632538154,-0.24077658877359961,-0.6128569591246257,0.943138478308451,-1.2693018537859706,0.08910891089108912,0.3434343434343435,0.65,0.005002132166041592,0.13333333333333333,0.15476190476190474
26rdOwwjC2UnweK3xeS58u,GDFR (feat. Sage the Gemini & Lookas),6,71,False,Flo Rida,79,8973505,soundtrack,5lkNnHVlnCCCV304t89wOH,My House,2015-04-07,7,album,3.16,71,79,8973505.0,7.0,3.16,0.03758035323665922,0.7828693474654436,0.4718789328180641,-0.3960393653896535,-0.5711924010809646,-0.31458754191520466,0.0495049504950495,0.7171717171717172,0.79,0.06165571872601897,0.03333333333333333,0.22991071428571427
5yJaXWIErrrsjQ3J0eR5aK,The Night We Met,14,80,False,Lord Huron,76,2166012,soundtrack,0Rfqw98N7kZ4qVPGWvt8Gn,Strange Trails,2015-04-07,14,album,3.47,80,76,2166012.0,14.0,3.47,1.3593614658473543,1.1607873770998578,0.31916703533413615,-0.5750445337494086,0.017714052014919275,-0.021556416489524034,0.12871287128712872,0.8080808080808082,0.76,0.014882370559684516,0.07222222222222223,0.2529761904761905
6Knv6wdA0luoMUuuoYi2i1,My House,2,76,False,Flo Rida,79,8971415,soundtrack,5lkNnHVlnCCCV304t89wOH,My House,2015-04-07,7,album,3.2,76,79,8971415.0,7.0,3.2,-0.6233102030686883,0.9928238083734515,0.4718789328180641,-0.39609432259664173,-0.5711924010809646,-0.2767770741183426,0.009900990099009901,0.7676767676767677,0.79,0.06164135862345733,0.03333333333333333,0.23288690476190477
0iFj8QYWDgUdbCc0ON0o7M,Opening,1,0,False,Superpoze,38,38848,french indie pop,0nkPogWokAlMaqEl4Ka6r1,Opening,2015-04-06,8,album,4.71,0,38,38848.0,8.0,4.71,-0.7885328421450252,-2.1984839974282697,-1.615183666128951,-0.6309789798000781,-0.4870629077815526,1.150568085213198,0.0,0.0,0.38,0.0002669192652222721,0.03888888888888889,0.34523809523809523
3hRV0jL3vUpRrcy398teAU,The Night We Met,14,89,False,Lord Huron,76,2166950,soundtrack,4sD1qg4jwTZR4mvR4Iflk5,Strange Trails,2015-04-06,14,album,3.47,89,76,2166950.0,14.0,3.47,1.3593614658473543,1.5387054067342723,0.31916703533413615,-0.5750198687445498,0.017714052014919275,-0.021556416489524034,0.12871287128712872,0.8989898989898991,0.76,0.014888815428681078,0.07222222222222223,0.2529761904761905
69zxj1EFDfAouZu9JDmQld,Secrets - Radio Edit,1,57,False,TiÃ«sto,80,7978695,"edm, trance, big room",4p3CULd5VeCSikL0PYkoP3,Secrets (Radio Edit),2015-04-03,1,single,3.61,57,80,7978695.0,1.0,3.61,-0.7885328421450252,0.19499685692302124,0.5227828986460401,-0.4221982070566178,-1.0759693608774363,0.1107802207994927,0.0,0.5757575757575758,0.8,0.05482051603255293,0.0,0.26339285714285715
5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,6,78,False,Sufjan Stevens,70,2360290,baroque pop,64xtjfsPHNHch0CZ7fPTjS,Carrie & Lowell,2015-03-31,11,album,4.65,78,70,2360290.0,11.0,4.65,0.03758035323665922,1.0768055927366547,0.013743240366280272,-0.5699359326684238,-0.23467442788331666,1.0938523835179055,0.0495049504950495,0.787878787878788,0.7000000000000001,0.016217227978569723,0.05555555555555556,0.3407738095238096
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,1,73,True,Rihanna,90,68997177,"pop, r&b",4S8F794ucXJcAtycwOZgR9,Bitch Better Have My Money,2015-03-26,1,single,3.65,73,90,67437897.5,1.0,3.65,-0.7885328421450252,0.8668511318286467,1.0318225569258,1.1823019581975638,-1.0759693608774363,0.14859068859635474,0.0,0.7373737373737375,0.9,0.4740701139634229,0.0,0.2663690476190476
5J4WHWFvEWRd2FBVhcTcmi,"Dancing In The Dark - From The Home"" Soundtrack""",6,64,False,Rihanna,90,68997177,"pop, r&b",4jzv8VHqVBSt6wHCNHpWZv,Home (Original Motion Picture Soundtrack),2015-03-23,8,compilation,3.71,64,90,67437897.5,8.0,3.71,0.03758035323665922,0.48893310219423236,1.0318225569258,1.1823019581975638,-0.4870629077815526,0.20530639029164782,0.0495049504950495,0.6464646464646465,0.9,0.4740701139634229,0.03888888888888889,0.27083333333333337
40EB7ABUO6MoWMUwPKptJ7,Let It Go,3,65,False,James Bay,67,4106519,soundtrack,3G2kixP0Pi8L0KgmSYohb2,Chaos And The Calm,2015-03-23,15,album,4.34,65,67,4106519.0,15.0,4.34,-0.45808756399235145,0.5309239943758339,-0.13896865711764766,-0.5240182921890745,0.10184354531433125,0.8008212580922244,0.0198019801980198,0.6565656565656566,0.67,0.02821532727814301,0.07777777777777779,0.3177083333333333
72FNf7DAlWLmuHiLTBcNHY,Hold Back The River,2,64,False,James Bay,67,4106365,soundtrack,3G2kixP0Pi8L0KgmSYohb2,Chaos And The Calm,2015-03-23,15,album,3.97,64,67,4106365.0,15.0,3.97,-0.6233102030686883,0.48893310219423236,-0.13896865711764766,-0.5240223416674842,0.10184354531433125,0.4510744309712511,0.009900990099009901,0.6464646464646465,0.67,0.02821426916532268,0.07777777777777779,0.29017857142857145
3nnG7AM9QopHVPEuLX3Khk,Let It Go,3,70,False,James Bay,67,4106519,soundtrack,3GqsyMrJu3o8jLiGyBsBQW,Chaos And The Calm,2015-03-20,12,album,4.34,70,67,4106519.0,12.0,4.34,-0.45808756399235145,0.740878455283842,-0.13896865711764766,-0.5240182921890745,-0.15054493458390467,0.8008212580922244,0.0198019801980198,0.7070707070707072,0.67,0.02821532727814301,0.06111111111111111,0.3177083333333333
4iZPNYqzI2L0uwuUKun7Aa,Stole the Show,1,57,False,Kygo,76,8670063,tropical house,26bzHnyTkFBFHUFeRwFDn7,Stole the Show,2015-03-16,1,single,3.71,57,76,8670063.0,1.0,3.71,-0.7885328421450252,0.19499685692302124,0.31916703533413615,-0.4040184681661706,-1.0759693608774363,0.20530639029164782,0.0,0.5757575757575758,0.76,0.05957081047649321,0.0,0.27083333333333337
6kEqKNXFU9p5lXSSab4skH,Prism,1,46,False,Pastel Ghost,63,939937,"witch house, darkwave",2FQieUp8BxPN7OR8fE76TE,Abyss,2015-03-10,10,album,3.48,46,63,939937.0,10.0,3.48,-0.7885328421450252,-0.26690295707459627,-0.34258452042955156,-0.6072845612891632,-0.31880392118272866,-0.012103799540308732,0.0,0.4646464646464647,0.63,0.006458177857167082,0.05,0.25372023809523814
1lycZ6BCUETp0NauGdZbsm,Requiem for a Dream,8,53,False,Scott Benson Band,36,9166,soundtrack,02XOS7ywtKYK3efy7IyLfu,Volume II,2015-03-10,9,album,4.95,53,36,9166.0,9.0,4.95,0.368025631389333,0.027033288196614862,-1.716991597784903,-0.6317594773205683,-0.4029334144821406,1.3774308919943703,0.06930693069306931,0.5353535353535354,0.36,6.297832539712073e-05,0.044444444444444446,0.36309523809523814
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),1,2,False,Wiz Khalifa,81,12075691,rap,02tTjKlh9iQ5jlWYPbKLJZ,See You Again (feat. Charlie Puth),2015-03-10,1,single,3.82,2,81,12075691.0,1.0,3.82,-0.7885328421450252,-2.1145022130650664,0.5736868644740161,-0.3144664093523465,-1.0759693608774363,0.30928517673301825,0.0,0.020202020202020204,0.81,0.08297041208739715,0.0,0.27901785714285715
3vtFowc9zcQfvqsLAZ9Cx2,Shadows,4,65,False,Pastel Ghost,63,940315,"witch house, darkwave",2FQieUp8BxPN7OR8fE76TE,Abyss,2015-03-10,10,album,3.47,65,63,940315.0,10.0,3.47,-0.29286492491601457,0.5309239943758339,-0.34258452042955156,-0.6072746216603395,-0.31880392118272866,-0.021556416489524034,0.0297029702970297,0.6565656565656566,0.63,0.006460775043180622,0.05,0.2529761904761905
659mtBqBiCt0Ohz7FI5cZ7,Skeleton,5,51,False,Pastel Ghost,63,940315,"witch house, darkwave",2FQieUp8BxPN7OR8fE76TE,Abyss,2015-03-10,10,album,4.0,51,63,940315.0,10.0,4.0,-0.12764228583967765,-0.05694849616658833,-0.34258452042955156,-0.6072746216603395,-0.31880392118272866,0.47943228181889747,0.039603960396039604,0.5151515151515152,0.63,0.006460775043180622,0.05,0.2924107142857143
2snxFPvT7T8YxQUKOePG2U,Lilacs,8,58,False,Pastel Ghost,63,939535,"witch house, darkwave",2FQieUp8BxPN7OR8fE76TE,Abyss,2015-03-10,10,album,3.66,58,63,939535.0,10.0,3.66,0.368025631389333,0.23698774910462284,-0.34258452042955156,-0.6072951320055313,-0.31880392118272866,0.15804330554557047,0.06930693069306931,0.5858585858585859,0.63,0.006455415770454269,0.05,0.2671130952380953
1AvDDjLuwwC63X1xlRReCD,"Ori, Lost In the Storm (feat. Aeralie Brighton)",1,50,False,Gareth Coker,52,59849,soundtrack,7xPc1OsC2R0siZKMlzRBIo,Ori and the Blind Forest (Original Soundtrack),2015-03-10,32,album,1.13,50,52,59849.0,32.0,1.2149999999999994,-0.7885328421450252,-0.09893938834818992,-0.9025281445372874,-0.6304267519034467,1.532044931404335,-2.233468782605952,0.0,0.5050505050505051,0.52,0.00041121424794809936,0.17222222222222222,0.07886904761904762
5fr0ocIee7TpDCRWaK0002,Clouds,3,0,False,Pastel Ghost,63,940315,"witch house, darkwave",0RItfbXPf5eDzwdsgK9rKV,Abyss,2015-03-10,10,album,4.11,0,63,940315.0,10.0,4.11,-0.45808756399235145,-2.1984839974282697,-0.34258452042955156,-0.6072746216603395,-0.31880392118272866,0.5834110682602682,0.0198019801980198,0.0,0.63,0.006460775043180622,0.05,0.30059523809523814
5QmdK8QFbY8TLVKPuJzexD,Dark Beach,6,3,False,Pastel Ghost,63,939937,"witch house, darkwave",0RItfbXPf5eDzwdsgK9rKV,Abyss,2015-03-10,10,album,3.7,3,63,939937.0,10.0,3.7,0.03758035323665922,-2.0725113208834647,-0.34258452042955156,-0.6072845612891632,-0.31880392118272866,0.1958537733424325,0.0495049504950495,0.030303030303030304,0.63,0.006458177857167082,0.05,0.27008928571428575
3n9Roz49akxftZl1kJv2tK,To the Top,3,39,False,Twin Shadow,45,213895,soundtrack,4MkY7K5eyXl0Ts42KLCyir,Eclipse,2015-03-09,11,album,3.28,39,45,213895.0,11.0,3.28,-0.45808756399235145,-0.5608392023458074,-1.2588559053331192,-0.626376063909328,-0.23467442788331666,-0.20115613852461897,0.0198019801980198,0.393939393939394,0.45,0.0014696431279529935,0.05555555555555556,0.2388392857142857
35sZOqVnTQNIGWGURrFdLh,Dreamin,1,80,True,PARTYNEXTDOOR,83,10115734,"dark r&b, r&b, trap soul",4Oy8aMeS4lDCTK3Ukss3Dd,Dreamin,2015-03-08,2,single,2.45,80,83,10115734.0,2.0,2.45,-0.7885328421450252,1.1607873770998578,0.675494796129968,-0.3660040947767576,-0.9918398675780244,-0.9857233453095053,0.0,0.8080808080808082,0.8300000000000001,0.06950381709390331,0.005555555555555556,0.17708333333333334
2XPc8gL9PwxGURQFcFaDJR,Cheerleader - Felix Jaehn Remix Radio Edit,1,49,False,OMI,63,690311,soundtrack,3CDIhRuL5iaenmrd95W3Ym,Cheerleader (Felix Jaehn Remix Radio Edit),2015-03-06,1,single,3.03,49,63,690311.0,1.0,3.03,-0.7885328421450252,-0.1409302805297915,-0.34258452042955156,-0.6138485554287051,-1.0759693608774363,-0.43747156225500655,0.0,0.494949494949495,0.63,0.00474303194230982,0.0,0.2202380952380952
0uMZbmAAgOhdMrv25iPEH6,Goth,4,76,False,Sidewalks and Skeletons,62,457277,"witch house, darkwave",0Iq6APTGuGPe875jV0rIw2,White Light,2015-03-05,14,album,3.45,76,62,457277.0,14.0,3.45,-0.29286492491601457,0.9928238083734515,-0.3934884862575276,-0.6199762577125777,0.017714052014919275,-0.04046165038795506,0.0297029702970297,0.7676767676767677,0.62,0.00314188737754955,0.07222222222222223,0.2514880952380953
6YwLgicpvVuMt1eE2OldwQ,Five More Hours,1,65,False,Deorro,64,1266989,"melbourne bounce, electro house",1j4y4oErsQ2dIiZXClg1Zc,Five More Hours,2015-03-03,1,single,3.53,65,64,1266989.0,1.0,3.53,-0.7885328421450252,0.5309239943758339,-0.2916805546015756,-0.5986846261408796,-1.0759693608774363,0.035159285205768616,0.0,0.6565656565656566,0.64,0.008705307169602073,0.0,0.2574404761904762
0k6DnZMLoEUH8NGD5zh2SE,Ayo,3,75,True,Chris Brown,87,28305692,r&b,4neocSMt40stXKK2B8Sy2G,Fan of A Fan The Album (Expanded Edition),2015-02-24,16,album,3.75,75,87,28305692.0,16.0,3.75,-0.45808756399235145,0.95083291619185,0.8791106594418719,0.1123065688180304,0.18597303861374323,0.24311685808850986,0.0198019801980198,0.7575757575757577,0.87,0.19448451684122595,0.08333333333333334,0.27380952380952384
66hayvUbTotekKU3H4ta1f,Where Are Ãœ Now (with Justin Bieber),9,76,False,Jack Ãœ,59,1081127,soundtrack,6bfkwBrGYKJFk6Z4QVyjxd,Skrillex and Diplo present Jack Ãœ,2015-02-24,10,album,4.17,76,59,1081127.0,10.0,4.17,0.5332482704656699,0.9928238083734515,-0.5462003837414555,-0.603571925856308,-0.31880392118272866,0.640126769955561,0.07920792079207921,0.7676767676767677,0.59,0.007428274929261723,0.05,0.30505952380952384
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,4,74,True,Big Sean,74,11543082,soundtrack,1j2x7FJXTgUT0X5hZ8TDXE,Dark Sky Paradise,2015-02-23,12,album,4.73,74,74,11543082.0,12.0,4.73,-0.29286492491601457,0.9088420240102483,0.21735910367818417,-0.3284715304321509,-0.15054493458390467,1.1694733191116296,0.0297029702970297,0.7474747474747475,0.74,0.07931092889828138,0.06111111111111111,0.3467261904761905
1x5gfSHfhWpMFKKqbuDe9G,Meddle About,3,0,False,Chase Atlantic,79,10462018,soundtrack,4FdPaL1MvZtioq0Uf74Jau,Nostalgia,2015-02-21,5,single,3.39,0,79,10462018.0,5.0,3.39,-0.45808756399235145,-2.1984839974282697,0.4718789328180641,-0.35689844814292493,-0.7394513876797886,-0.09717735208324813,0.0198019801980198,0.0,0.79,0.07188308683335526,0.022222222222222223,0.2470238095238095
2jQiSYrwJehQAcuaaQrXnS,Friends,5,4,False,Chase Atlantic,79,10465301,soundtrack,4FdPaL1MvZtioq0Uf74Jau,Nostalgia,2015-02-21,5,single,3.83,4,79,10465301.0,5.0,3.83,-0.12764228583967765,-2.030520428701863,0.4718789328180641,-0.356812120625919,-0.7394513876797886,0.318737793682234,0.039603960396039604,0.04040404040404041,0.79,0.07190564387484323,0.022222222222222223,0.27976190476190477
7uDUb37h7Xdhza1eWMkoJv,Friends,5,83,False,Chase Atlantic,79,10462018,soundtrack,4hZ8kmFKSmguXiWpGjUzcF,Nostalgia - EP,2015-02-21,5,single,3.83,83,79,10462018.0,5.0,3.83,-0.12764228583967765,1.2867600536446626,0.4718789328180641,-0.35689844814292493,-0.7394513876797886,0.318737793682234,0.039603960396039604,0.8383838383838385,0.79,0.07188308683335526,0.022222222222222223,0.27976190476190477
08AftJaF5QUDs4XJMpO6sy,The Knights' Theme,1,0,False,Jason Graves,33,14768,soundtrack,1IamuMB8i2g2vEJKNv7NFC,The Order: 1886 (Video Game Soundtrack),2015-02-16,21,album,3.47,0,33,14768.0,21.0,3.47,-0.7885328421450252,-2.1984839974282697,-1.869703495268831,-0.6316121709695883,0.6066205051108031,-0.021556416489524034,0.0,0.0,0.33,0.00010146889695228878,0.11111111111111112,0.2529761904761905
6y6jbcPG4Yn3Du4moXaenr,idfc,6,73,True,blackbear,71,5067759,soundtrack,1TkwzY3l4LqAfrQwBAx45Q,deadroses,2015-02-14,10,album,4.08,73,71,5067759.0,10.0,4.08,0.03758035323665922,0.8668511318286467,0.06464720619425625,-0.4987421842247871,-0.31880392118272866,0.5550532174126215,0.0495049504950495,0.7373737373737375,0.71,0.034819875118501764,0.05,0.29836309523809523
70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,2,75,False,Elle King,63,670530,soundtrack,0B4eikFaUJcf3hc6DaSVov,Love Stuff,2015-02-13,12,album,3.36,75,63,670530.0,12.0,3.36,-0.6233102030686883,0.95083291619185,-0.34258452042955156,-0.6143687030418314,-0.15054493458390467,-0.12553520293089487,0.009900990099009901,0.7575757575757577,0.63,0.004607119411797007,0.06111111111111111,0.24479166666666666
79XrkTOfV1AqySNjVlygpW,Energy,2,69,True,Drake,95,103039388,rap,0ptlfJfwGTy0Yvrk14JK1I,If You're Reading This It's Too Late,2015-02-12,17,album,3.03,69,95,67437897.5,17.0,3.03,-0.6233102030686883,0.6988875631022403,1.2863423860656797,2.077452597558237,0.2701025319131552,-0.43747156225500655,0.009900990099009901,0.696969696969697,0.9500000000000001,0.7079694639083763,0.08888888888888889,0.2202380952380952
6mH3qVIeOsnQIAho5eWwhH,Cups (Pitch Perfectâ€™s â€œWhen Iâ€™m Goneâ€) - Pop Version,1,61,False,Anna Kendrick,62,390914,"childrens music""""",3C81mDhWllB5q56pfvik3U,Ultimate Pitch Perfect (Original Motion Picture Soundtrack),2015-02-10,24,compilation,2.13,61,62,390914.0,24.0,2.13,-0.7885328421450252,0.3629604256494276,-0.3934884862575276,-0.6217212936586828,0.8590089850090391,-1.2882070876844016,0.0,0.6161616161616162,0.62,0.002685916331473931,0.12777777777777777,0.1532738095238095
39IOkz6LpC1qc5Wnt0T07r,Dance of the Druids (feat. Raya Yarbrough),3,53,False,Bear McCreary,59,241502,"celtic, soundtrack",7IACcKsPaMrCJjwsZLjoJ3,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,13,album,4.64,53,59,241502.0,13.0,4.64,-0.45808756399235145,0.027033288196614862,-0.5462003837414555,-0.6256501291661107,-0.0664154412844927,1.0843997665686893,0.0198019801980198,0.5353535353535354,0.59,0.0016593270281535513,0.06666666666666668,0.3400297619047619
77vdkjZCPZRECcDfZsdPmy,Fallen Through Time,4,46,False,Bear McCreary,59,241463,"celtic, soundtrack",7IACcKsPaMrCJjwsZLjoJ3,"Outlander: Season 1, Vol. 1 (Original Television Soundtrack)",2015-02-10,13,album,5.63,46,59,241463.0,13.0,5.63,-0.29286492491601457,-0.26690295707459627,-0.5462003837414555,-0.6256511546833704,-0.0664154412844927,2.0202088445410245,0.0297029702970297,0.4646464646464647,0.59,0.0016590590645172336,0.06666666666666668,0.4136904761904762
3YUhUU3UPxxxpcy1yxuV0j,Stitches,1,0,False,Shawn Mendes,81,45700057,soundtrack,2xSg14InGvgCs4WIpwjN6H,Stitches,2015-02-10,1,single,3.44,0,81,45700057.0,1.0,3.44,-0.7885328421450252,-2.1984839974282697,0.5736868644740161,0.5696968643844058,-1.0759693608774363,-0.049914267337170776,0.0,0.0,0.81,0.31399880650370554,0.0,0.2507440476190476
